From Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,sp,t2m,i10fg,tp
2021-07-27,46,82.37,93.41,37.43,95.98,28.62,9.83,2.29,9,0.82,18.42,96961.96454,302.027355,5.208362738,0.001127623
2021-07-28,27.78,50.01,115.57,47.32,119.4,34.52,9.01,2.46,6.06,0.73,25.52,97141.24263,299.8925475,3.421719217,0.000794491
2021-07-29,38.57,100.38,93.36,47.21,101.14,45.81,9.24,2.17,10.7,1.73,29.22,97175.45817,300.8614663,2.427713139,0.000532123
2021-07-30,49.03,95.51,47.73,42.89,61.76,41.02,10.47,1.57,27.63,1.07,21.12,97265.59108,300.7334775,3.482056958,0.000737582
2021-07-31,53.22,106.53,21.1,30.8,34,25.9,6.42,1.06,17.94,0.4,3.7,97275.27454,302.9522421,4.568982665,0.000292069
2021-08-01,28,108,16.6,30.83,29.95,39.65,6.63,1.4,16.58,1.1,28.4,97207.17029,303.1792288,4.012945038,9.66E-05
2021-08-02,41.05,192.87,59.45,46.91,73.42,28.52,20.49,2.13,14.54,2.01,22.9,97325.64579,301.9008738,4.464394446,0.000691274
2021-08-03,40.39,146.42,23.65,31.64,39.12,33.63,22.5,1.88,20.38,1.48,16.06,97392.80121,302.7354454,5.9345814,4.73E-05
2021-08-04,35.58,110.68,18.59,39.42,36.32,31.14,26.76,1.9,19.12,1.29,17.11,97450.18883,303.3865679,5.361212421,2.36E-05
2021-08-05,51.91,154.56,32.15,40.4,47.7,28.5,24.7,1.96,23.09,1.6,23.49,97421.13125,303.8706863,3.419477767,0.000171633
2021-08-06,66.66,171.27,38.98,44.95,55.69,31.47,25.67,2.23,39.64,2.38,30.11,97425.98117,304.5004388,2.846355458,4.46E-05
2021-08-07,70.41,158.07,48.01,55.27,68.54,32.46,16.68,2.42,18.03,3.23,46.97,97621.31238,302.6585908,3.162876368,0.00062032
2021-08-08,58.16,117.26,65.33,51.4,80.62,36.13,8.3,2.37,17.61,3,50.7,97739.105,302.3053708,3.359365338,0.000270224
2021-08-09,57.59,130.03,51.67,47.4,67.34,38.05,10.16,2.13,17.3,2.78,21.59,97704.20183,302.9409933,4.423093367,4.2E-05
2021-08-10,96.74,314.21,111.18,54.29,119.56,34.74,9.15,2.26,8.96,2.34,17.44,97551.98158,304.8946496,6.644723879,1.58E-05
2021-08-11,79.56,322.2,116.8,44.33,118.81,37.51,6.06,2.09,6.7,1.52,10.99,97613.06604,304.8158746,7.648961321,5E-10
2021-08-12,75.82,288.93,96.39,44.67,102.35,29.33,8.94,1.56,7.29,1.28,11.12,97709.65029,305.0040983,6.415491879,3.1E-07
2021-08-13,74.33,277.49,95.75,46.83,102.96,25.88,9.93,2.06,6.36,1.38,12.64,97497.72063,305.0798888,7.342693225,1.13E-06
2021-08-14,74.19,265.17,86.71,47.73,96.06,24.26,9.56,1.38,10.11,1.27,9.57,97358.01104,305.2509471,6.941822004,4.21E-07
2021-08-15,70.34,235.94,66.41,39.02,74.89,22.1,6.88,0.62,10.61,0.82,4.11,97553.53129,305.207975,5.494178525,2.36E-06
2021-08-16,86.38,282.85,76.61,49.35,88.69,24.54,1.39,0.6,13.27,1.51,10.5,97810.10338,305.6804979,4.514468594,5E-10
2021-08-17,116.76,331.47,68.2,55.7,85.24,24.28,3.16,0.69,10.82,1.85,11.81,97712.85492,306.2427733,3.800851529,4.81E-08
2021-08-18,115.78,306.69,73.56,69.6,97,33.48,5.45,0.86,15.41,1.97,12.33,97534.97433,306.1621621,3.469112138,6.67E-07
2021-08-19,123.09,265.68,34.04,64.82,62.24,33.11,12.23,0.89,24,3.04,79.36,97498.95475,305.3058575,4.917130954,5.26E-05
2021-08-20,48.31,110.11,22.55,34.82,36.91,37.35,6.93,0.34,20.64,1.82,45.99,97795.396,301.0089425,5.460567004,0.000449751
2021-08-21,35.58,56.25,34.32,38.83,48.64,27.82,3.51,0.93,24.18,1.76,38.72,97925.92963,300.3387596,6.836107583,0.000641665
2021-08-22,15.67,45.44,9.21,27.55,22.18,29.4,4.05,0.4,14.89,0.85,7.71,97831.49279,302.5459292,4.509041846,0.000111184
2021-08-23,56.23,273.45,181.93,97.56,200.2,43.76,6.6,1.68,64.3,3.15,25.38,97633.15804,303.85693,2.867912373,3.15E-05
2021-08-24,74.49,265.55,111.91,65.31,125.96,39.42,7.51,1.33,36.4,3.47,29.77,97500.02508,303.7215271,3.619795499,0.00029287
2021-08-25,45.39,285.73,108.05,45.56,112.04,32.33,8.92,1.2,17.15,1.69,10.9,97299.88767,305.1167563,7.663589904,5E-10
2021-08-26,44.49,283.75,177.07,66.14,179.56,25.32,7.8,0.99,12.45,1.36,8.54,97291.75908,304.4250871,7.000540171,4.02E-08
2021-08-27,85.68,313.77,94.3,60.54,109.09,23.01,9.15,0.62,17.36,1.44,12.95,97501.89667,304.6869692,5.870747442,5E-10
2021-08-28,68.8,218.95,36.2,48.54,55.33,23.53,8.66,0.47,27.2,1.55,16.4,97560.05558,304.1074917,4.198666254,1.12E-07
2021-08-29,75.2,179.64,13.15,30.37,26.87,20.69,6.89,0.51,20.71,1.34,11.11,97710.98496,302.5995358,4.696607783,7.47E-05
2021-08-30,39.72,121.45,14.57,29.49,27.56,6.36,8.81,0.47,19.1,0.73,12.87,97991.87371,302.1589521,5.818978917,4.34E-05
2021-08-31,31.69,85.35,28.95,43.6,46.8,18.17,11.68,0.44,14.96,0.61,15.16,98152.37158,300.6877658,5.910643788,0.000825231
2021-09-01,38.76,67.35,61.92,38.41,70.69,41.78,10.23,0.6,21.82,0.9,25.75,98055.59112,299.7068929,4.129373342,0.000744938
2021-09-02,55.68,97.03,58.82,49.77,74.42,27.32,11.91,0.78,24.49,2.25,39.47,97848.19538,301.7817683,3.91394444,0.000501828
2021-09-03,49.24,95.41,40.93,41.63,55.5,23.83,11.67,1.13,34.95,2.39,36.85,97717.60325,301.6481821,3.744932413,0.000711635
2021-09-04,68.84,244.05,44.66,51.58,63.85,23.23,8.06,2.04,30.55,3,49.94,97702.69146,301.8960692,2.61890409,5.63E-05
2021-09-05,68.62,268.46,51.18,61.35,74.36,30.39,6.78,2.25,18.14,3.8,256.9,97731.79463,302.6517742,2.505392858,0.000463225
2021-09-06,84.75,230.58,44.05,54.5,64.89,22.25,10.95,2.25,58.75,4.32,118.34,97858.73896,304.2439854,2.944358662,3.59E-05
2021-09-07,52.23,132.65,27.6,38.67,43.06,32.12,11.12,1.97,44.89,2,41.03,97971.80317,303.0761067,6.567762567,6.32E-05
2021-09-08,29.31,77.83,12.53,29.22,25.76,29.33,9.8,1.55,13.68,1.03,30.13,97848.69067,302.7397867,7.868315583,7.43E-05
2021-09-09,34.96,80.39,10.53,26.87,22.88,24.11,11.85,1.7,15.17,1.11,26.39,97765.13021,302.4633988,6.128507187,0.000274834
2021-09-10,42.93,92.71,19.58,31.83,32.9,20.24,16.23,1.82,15.71,1.51,43.3,97734.78408,301.2342513,7.609397579,0.000786064
2021-09-11,28.42,68.7,9.97,25.94,21.93,18.85,13,2.08,27.49,1.76,80.11,97732.58317,299.1206238,7.486212583,0.000772599
2021-09-12,45.67,83.14,18.44,16.95,24.02,32.36,10.4,2.39,12.48,3.55,61.82,97573.72413,301.1437408,4.743678842,0.00054985
2021-09-13,55.86,115.97,37.55,52.78,58.68,27.29,17.34,2.41,34.06,3.63,39.52,97639.233,300.7991517,4.131797204,0.000674801
2021-09-14,35.41,142.58,45.07,34.36,55.03,18.19,22.25,1.86,39.72,2.2,46.37,97861.79046,302.3296446,5.754501517,1.01E-05
2021-09-15,31.43,132.9,47.51,35.59,57.67,18.38,12.88,2.28,19.03,1.7,31.57,97911.50571,303.0314775,4.476610075,5E-10
2021-09-16,37.54,126.5,89.03,45.05,96.54,19.8,10.16,2.55,30.93,2.6,42.5,97757.03433,300.5162679,4.480267188,0.000166292
2021-09-17,35.76,112.84,38.25,35.65,50.15,23.05,10.96,2.57,48.29,1.71,48.68,97750.55192,300.60142,6.611058529,0.000155628
2021-09-18,42.06,99.56,16.86,34.94,32.33,21.66,14.09,2.06,32.17,1.47,55.45,97960.65471,302.0043846,5.341875712,5.29E-06
2021-09-19,44.61,86.11,13.59,31.67,27.92,19.6,10.5,2.16,23.51,0.97,18.16,98068.50296,303.0483596,4.62952415,9.05E-06
2021-09-20,41.33,106.23,21.05,36.33,36.49,19.08,11.47,2.37,27.64,1.15,29.33,97958.88663,303.3244567,3.838420433,1.55E-05
2021-09-21,48.06,98.65,32.97,44.49,50.54,18.74,15.17,2.26,24.35,1.49,36.45,97875.72437,302.2860125,5.190613208,0.000273596
2021-09-22,41.68,90.17,18.86,41.55,37.48,25.75,18.67,2.45,23.13,1.65,58.73,97883.54438,299.5464625,5.432382242,0.000790397
2021-09-23,37.06,90.3,23.2,34.12,37.06,26.11,20,2.3,23.52,1.09,16.04,98070.433,300.7173729,5.676768196,8.71E-05
2021-09-24,33,80.03,49.2,40.6,61.7,17.01,17.24,2.23,25.91,2.17,71.56,98110.20404,301.3200617,5.080362317,0.000257584
2021-09-25,17.6,94.59,42.11,43.38,57.41,14.65,20.08,2.06,34.21,1.51,49.39,97974.51175,301.9286454,4.286105521,1.2E-05
2021-09-26,43.83,96.74,20.41,41.21,38.56,23.99,24.75,2.58,20.58,1.12,44.12,97996.72663,301.7274421,4.783274771,7.5E-05
2021-09-27,65.25,195,57.1,61.83,79.44,17.84,19.47,2.45,37.5,2.18,23.51,98005.70667,302.6406433,3.628235912,7.15E-06
2021-09-28,59.47,125.17,31.31,43.48,48.65,14.49,27.16,2.87,30.58,2.54,49.68,98109.7655,303.2163871,6.250190846,8.75E-05
2021-09-29,44.45,90.24,16.82,36.7,33.23,19.96,26.19,2.62,22.92,1.43,47.3,98215.64325,302.9858821,5.780744942,5.28E-05
2021-09-30,63.84,145.53,57.08,46.1,71.05,19.54,25.15,2.7,24.23,1.93,22.5,98330.45183,302.4900563,3.492256188,4.59E-05
2021-10-01,75.92,222.78,164.92,85.58,183.17,16.53,23.68,2.41,34.84,4.6,57.37,98250.64817,303.1596088,2.775689908,4.87E-05
2021-10-02,80.19,306.48,105.09,66.99,121.3,32.7,21.03,1.92,24.41,3.28,30.37,98122.21729,302.9820296,3.493468162,2.9E-05
2021-10-03,67.85,319.74,132.59,56.82,138.32,29.4,19.77,2.3,12.63,2.46,14.78,97941.89683,303.3397579,5.122188967,6.87E-05
2021-10-04,56.82,304.25,125.03,63.32,135.66,32.6,23.85,1.84,19.38,2.57,36.75,97962.60554,303.8786883,3.361714075,8.92E-06
2021-10-05,61.29,241.7,54.79,69.32,79.44,30.22,22.89,1.84,26.66,2.67,84.34,98240.87021,302.3533138,3.010852375,3.8E-05
2021-10-06,61.88,320.6,83.25,63.25,101.53,24.97,16.02,1.48,9.49,2.66,36.03,98181.17629,302.3512267,3.634542029,7.91E-06
2021-10-07,67.75,339.6,95.1,72.46,116.05,27.76,21.02,1.53,12.41,2.68,23.32,98061.11508,301.6008879,3.696938917,5E-10
2021-10-08,75.54,321.88,140.15,88.68,164.75,23.16,21.07,2.28,14.67,1.92,17.09,97983.82121,301.6709804,3.609821433,5E-10
2021-10-09,83.26,332.74,170.27,94.75,189.19,24.76,21.86,2.54,16.46,3.48,29.65,98023.14025,302.0082196,3.417847629,5E-10
2021-10-10,77.22,314.35,171.07,87.94,188.53,30.04,25.24,2.82,14.91,5.35,54.76,98032.72421,302.1552187,3.469326621,5E-10
2021-10-11,75.84,310.96,172.29,85.9,225.04,33.33,25.32,3.2,17.07,5.31,82.92,98005.03721,301.9471963,3.443694375,5E-10
2021-10-12,77.1,312.25,157.3,86.92,182.63,34.76,21.14,2.14,26.52,5.04,44.21,98063.12133,301.6651829,3.477209396,5E-10
2021-10-13,86.98,322.16,77.22,77.78,104.33,29.17,27.5,1.84,25.41,3.02,25.3,98128.66333,299.7152121,4.620418767,5E-10
2021-10-14,86.1,356.71,102.34,93.08,132.92,23.65,24.18,2.07,28.15,3.54,20.45,98093.00238,298.8210221,4.823996838,5E-10
2021-10-15,113.24,367,129.64,117.02,170.59,25.2,25.42,2.93,31.24,4.79,216.94,97884.17667,299.5722663,3.162919233,5E-10
2021-10-16,213.36,404.07,130.37,125.24,176.32,39.27,29.73,2.74,36,7.57,90.91,97975.1595,300.9422521,3.188583675,5E-10
2021-10-17,140.2,131.03,56.45,57.02,76.34,41.75,19.92,1.57,24.08,4.53,44.95,98085.45096,298.3110571,5.01212045,0.001375486
2021-10-18,28.83,54,46.66,39.38,59,38.56,15.15,1.49,12.27,1.75,36.75,97978.58483,295.3116079,4.910438646,0.000968885
2021-10-19,67.69,219.67,93.56,63.28,109.94,25.4,17.92,1.8,9.05,2.98,27.19,98202.50133,298.3071288,5.207547683,9.05E-07
2021-10-20,129.73,367.37,170.71,99.04,196.36,24.64,20.56,2.27,11.67,4.57,43.73,98465.31113,298.0018054,4.708297746,5E-10
2021-10-21,88.4,403.67,220.95,100.55,230.13,25.01,19.31,2.82,15.35,5.45,51.64,98393.84854,297.6993238,6.065520471,5E-10
2021-10-22,75.67,294.44,187.51,97.85,204.09,26.73,15.74,2.19,12.74,4.93,79.21,98464.55025,298.4922975,5.1582673,5E-10
2021-10-23,79.11,243.58,133.01,81.19,162.6,38.47,18.91,3.35,7.18,4.04,86.05,98605.68567,298.1095871,4.052112,5E-10
2021-10-24,43.11,159.33,20.51,56.81,46.93,41.06,12.04,1.56,20.48,1.2,29.43,98782.96942,295.9500221,4.323685192,7.21E-06
2021-10-25,53.15,164.14,70.92,68.57,94.3,31.51,13.63,1.35,12.42,2.95,38.38,98774.8095,296.0991821,3.92283525,2.88E-06
2021-10-26,70.2,268.74,152.86,86.99,173.78,27.14,11.9,2.59,11.54,3.82,42.8,98777.17675,294.9211379,4.282298171,5E-10
2021-10-27,116.94,372.86,173.18,108.37,198.52,26.21,13.86,1.82,12.32,5.77,65.65,98901.59946,294.7562125,4.320371246,5E-10
2021-10-28,132.33,374.65,172.21,114.85,201.32,29.46,15.44,1.52,15.13,4.97,50.65,98933.87296,294.4484938,4.204093038,5E-10
2021-10-29,148.14,358.93,176.05,112.19,202.44,34.79,13.68,2.59,16.44,7.65,81.45,99079.67063,294.6503767,3.733982446,5E-10
2021-10-30,118.66,341.15,221.65,112.12,242.53,34.65,14.47,1.91,13.79,6.43,54.81,98949.89133,294.9846542,5.227410017,5E-10
2021-10-31,144.27,430.53,142.1,118.53,177.99,35.93,13.01,1.39,14.24,4.99,32.58,98761.78687,295.1700963,4.300927204,5E-10
2021-11-01,129.33,341.57,105.62,111.15,152.7,39.84,15.64,1.97,22.42,6.06,72.41,98728.91758,295.7129208,4.7678097,5E-10
2021-11-02,116.84,301.09,59.08,98.31,100.45,39.74,14.83,1.53,24.85,3.04,33.23,98870.46175,295.636115,5.314591808,5E-10
2021-11-03,153.29,387.62,114.53,118.56,153.86,41.41,15.11,2.98,21.16,4.82,58.05,98819.96667,295.304505,3.264515221,5E-10
2021-11-04,290.99,545.91,175.48,129.68,221.26,44.24,17.53,2.11,10.81,8.32,49.59,98755.58925,294.7126546,2.470322796,5E-10
2021-11-05,378.18,656.26,204.13,130.48,231.53,47.62,18.92,3.78,5.54,8.33,29.79,98740.49783,293.5881125,3.017555413,5E-10
2021-11-06,303.73,592.24,222.06,131.11,251.15,44.94,19.5,2.93,6.13,5.69,21.23,98571.29854,294.31432,5.453703138,5E-10
2021-11-07,265.78,555.85,159.12,130.01,189.73,43.52,20.12,2.84,8.95,6.18,29.94,98632.06783,293.6716629,4.602851579,5E-10
2021-11-08,246.51,581.12,249.38,151.61,277.11,38.64,18.92,2.91,7.34,7.53,44.32,98760.08988,293.8036758,4.587107588,5E-10
2021-11-09,286.84,594.81,154.54,141.3,197.26,41.09,27.16,2.88,11.56,6.25,52.72,98822.63904,294.2735296,3.65959525,5E-10
2021-11-10,235.68,609.24,191.17,161.35,245.71,44.01,25.13,2.84,8.9,7.21,103.72,98744.20488,293.6080733,3.464500521,5E-10
2021-11-11,291.12,686.36,258.7,173.67,326.37,51.73,16.59,2.66,7.14,11.56,110.67,98718.93833,293.0940054,2.786886533,5E-10
2021-11-12,345.25,727.53,238.12,160.41,306.89,53.59,20.74,3.38,5.65,9.17,118.08,98774.02187,292.7686267,3.405664283,5E-10
2021-11-13,255.77,599.77,206.46,147.17,255.24,48.68,22.29,2.94,6.22,9.13,89.95,98727.76542,291.94567,3.932047888,5E-10
2021-11-14,188.5,495.59,192.44,136.77,236.06,47.09,21.35,2.54,6.43,6.4,128.65,98656.68058,291.5408408,2.996266654,5E-10
2021-11-15,201.65,488.16,222.64,141.06,258.47,43.18,15.72,2.76,6.16,8.23,84.07,98592.88563,291.0294125,3.674309592,5E-10
2021-11-16,248.77,538.52,203.69,136.54,246.33,49.57,17.4,3.68,6.82,6.5,69.05,98734.63508,290.624,3.631367546,5E-10
2021-11-17,227.04,519.3,215.58,125.92,251.3,47.26,14.09,2.38,32.35,7.11,140.47,98914.33471,290.9308008,2.641812188,5E-10
2021-11-18,254.12,492.66,155.95,139.88,186.93,51.59,17.1,1.75,69.13,6.57,162.92,98726.69121,291.6813867,2.370743021,5E-10
2021-11-19,251.56,512.73,271.51,157.93,315.51,51.11,24.06,3.16,34.41,9.27,154.31,98512.23321,292.1688238,2.884825283,5E-10
2021-11-20,220.67,498.38,189.65,152.89,229.16,48.42,21.01,3.17,14.04,9.1,91.37,98619.71804,291.8756079,2.970151788,5E-10
2021-11-21,190.43,487.4,225.73,127.34,252.9,47.44,22.31,1.82,10.75,6.35,69.09,98739.32108,291.7660554,4.914524792,5E-10
2021-11-22,131.94,369.03,130.97,98.12,158.96,37.95,19.69,3.43,10.32,3.07,15.65,98650.579,291.8093442,6.518932721,5E-10
2021-11-23,153.28,426.12,127.46,127.25,154.84,33.44,19.91,1.72,9.14,3.64,38.16,98595.11858,291.5442829,4.240096146,5E-10
2021-11-24,279.03,565.07,142.61,153.1,195.09,43.63,29.16,2.95,52.4,6.78,181.51,98740.39546,291.5898083,3.561366825,5E-10
2021-11-25,309.47,625.62,162.87,124.78,182.56,47.18,21.21,2.18,58,6.07,113.8,98814.14646,291.7555983,3.390649546,5E-10
2021-11-26,437.44,661.84,142.31,118.59,230.82,51.35,29.06,2.8,86.89,6.29,165.68,98835.75038,291.5946321,3.164023879,5E-10
2021-11-27,338.04,544.25,71.17,100.52,141.98,54.25,18.1,2.59,43.24,4.99,184.52,98930.75021,292.1487938,4.381202246,5E-10
2021-11-28,327.23,539.64,151.09,87.67,179.2,48.81,39.86,2.75,61.89,6.92,66.41,99098.03021,291.9602258,3.319436888,5E-10
2021-11-29,298.95,560.06,204.3,101.54,236.25,45.34,24.15,2.7,30.11,9.1,60.28,99116.84638,291.1837862,4.676305696,5E-10
2021-11-30,192.1,467.82,132.85,97.67,154.78,39.29,21.79,2.12,15.08,4.23,28.93,99055.25883,290.9434371,4.299919121,5E-10
2021-12-01,345.12,621.3,212.32,112.99,241.78,53.83,16.6,2.86,10.62,10.83,103.4,99086.24208,290.2543604,3.012117921,5E-10
2021-12-02,261.5,415.81,138.81,73.94,152.5,46.8,21.19,2.89,4.13,1.46,6.11,99080.20942,289.3815175,4.632140942,3.38E-05
2021-12-03,242.24,475.58,139.97,77.84,155.51,35.7,23.35,2.61,6.4,2.79,43.45,99117.51104,290.5348688,3.00032069,5.08E-07
2021-12-04,225.74,525.47,244.11,92.67,272.25,22.26,21.5,2.87,11.6,0,129.45,98959.70608,291.8336429,2.775389562,5E-10
2021-12-05,218.53,477.92,177.58,77.6,201.8,29.86,19.13,2.58,32,47.13,27.96,98958.20483,292.412105,3.039798667,1.35E-05
2021-12-06,173.78,350.88,122.69,71.34,135.79,30.41,27.66,2.44,17.66,4.53,40.61,99055.38067,291.54084,3.758145329,2.03E-05
2021-12-07,123.14,357.43,200.25,80.38,214.01,34.71,19.05,2.26,10.57,4.41,40.74,99118.30179,290.1222021,4.663489588,5E-10
2021-12-08,136.26,407.06,139.98,104.5,161.33,38.39,18.65,2.06,11.4,4.38,45.29,99153.87217,289.1697892,3.852266154,5E-10
2021-12-09,214.39,517.74,252.86,118.86,282.68,34.74,20.6,2.8,11.22,8.32,98.11,99366.47483,288.8730521,3.222066467,5E-10
2021-12-10,191.54,435.31,235.38,114.13,253.87,33.34,21.2,2.69,11.19,6.73,67.28,99304.61092,288.6621738,4.305592442,5E-10
2021-12-11,141.14,355.68,200.77,113.39,228.21,37.18,22.2,2.42,11.65,4.35,28.75,99255.30596,287.8489125,4.062086025,5E-10
2021-12-12,185.89,414.63,216.81,126.67,251.88,35.5,20.87,2.63,15.41,5.71,67.92,99267.84879,287.9316229,2.693956162,5E-10
2021-12-13,305.08,525.47,84.24,109.94,120.1,34.85,26.28,1.96,38.98,8.65,179.19,99137.49025,286.9338537,3.043445017,5E-10
2021-12-14,273.65,454.57,158.15,91.72,184.67,36.53,24.58,2.4,36.56,6.96,128.88,99119.19496,287.6249188,3.405149504,3.22E-08
2021-12-15,241.54,391.43,90.16,68.54,109.93,46.45,24.92,2.17,13.38,6.44,52.93,99125.80375,287.2853721,3.93589805,5E-10
2021-12-16,260.45,407.67,93.19,117.63,138.7,34.42,42.46,2.53,24.4,5.86,40.1,99261.19837,286.9818675,4.964405796,3.91E-05
2021-12-17,170.52,336.96,105.6,101.76,140.2,65.86,40.36,1.37,33.03,2.85,16.46,99395.04488,285.1658504,6.341233546,5E-10
2021-12-18,173.75,322.76,169.51,92.47,186.89,43.77,23.59,2.97,15.44,3.76,15.57,99364.3835,284.1858525,7.111885129,5E-10
2021-12-19,178.54,337.25,196.84,130.61,223.11,39.27,23.33,2.97,17.98,4.1,18.17,99333.978,284.4228838,5.714487254,5E-10
2021-12-20,246.8,418.04,197.78,116.07,225.39,32.3,23.11,2.16,18.38,4.14,53.64,99201.24475,285.1772021,3.428036223,5E-10
2021-12-21,427.73,616.49,119.4,79.28,121.58,19.3,24.48,2.65,14.22,8.42,119.62,99053.66504,285.8989738,2.914543729,5E-10
2021-12-22,490.64,667.47,207.94,140.73,244.21,38.15,27.26,1.29,22.67,10.02,141.22,98818.74867,286.7188467,2.908012354,5E-10
2021-12-23,479.32,660.59,86.9,122.96,134.42,39.7,27.03,2.59,53.41,9.93,205.63,98763.71787,287.7431017,3.848952133,5E-10
2021-12-24,379.05,546.71,167.98,103.3,185.27,40.86,25.13,2.85,29.04,8.73,183.95,98780.04625,288.2070392,3.860749492,5E-10
2021-12-25,437.6,607.17,191.96,110.85,242.61,42.64,31.46,2.5,35.15,10.45,192.19,98971.57638,288.1830021,3.156205529,5E-10
2021-12-26,493.18,586.83,125.91,82.29,153.36,45.23,20.3,1.43,19.09,8.32,166.72,99193.61625,288.5422392,4.085755679,0.00046044
2021-12-27,129.56,238.63,145.13,61.91,153.48,41.14,27.59,0.46,19.71,3.89,55.05,99267.37675,288.1613721,3.130401679,1.57E-06
2021-12-28,186.57,290.89,159.63,76.38,170.54,40.45,24.14,0.96,9.84,6.63,62.79,99167.50558,287.4669579,2.520589871,7.09E-05
2021-12-29,207.63,361.3,191.98,75.54,218.14,38.45,21.75,1.38,15.72,7.72,82.95,99331.13796,285.9856271,3.963964875,2.07E-07
2021-12-30,252.88,558.59,203.45,82.37,213.64,36.17,16.72,0.97,11.82,6.84,76.04,99697.67608,284.532265,3.633544646,5E-10
2021-12-31,360.87,677.74,220.92,79.29,221.74,43.99,18.8,1.12,5.84,8.52,46.64,99610.83329,284.3110742,3.640000963,5E-10
2022-01-01,393.56,598.82,214.12,99.19,222.79,41.48,21.34,3.31,9.63,6.4,70.56,99481.24567,285.4722142,2.993391321,0
2022-01-02,424.81,598.95,228.46,96.99,258.12,40.6,27.42,1.9,11.58,7.07,88.37,99347.33521,285.6641938,3.186560729,0
2022-01-03,375.52,636.12,199.1,109.72,237.6,42.33,19.1,2.31,8.47,7.93,66.65,99169.59933,287.2241783,3.063615904,0
2022-01-04,291.86,564.58,227.86,96.62,247.82,45.26,20.05,1.81,11.73,6.89,56.49,99077.82125,288.9281629,2.912432196,0
2022-01-05,353.05,449.37,118.76,60.4,128.94,37.73,15.3,1.65,25.07,15.02,20.44,98970.53146,286.8230642,5.085709033,0.000908164
2022-01-06,120.9,157.82,26.88,42.38,44.47,44.43,10,1.43,8.94,0,67.7,98971.86125,288.6039842,5.225971838,7E-05
2022-01-07,72.49,113.19,17.57,34.21,32.52,41.07,14.85,2.25,11.59,0.76,64.37,98927.94025,289.9353979,7.92844835,6.09E-05
2022-01-08,53.31,67.9,16.7,35.83,32.67,39.96,10.17,1.61,12.3,1.4,24.24,98865.90108,289.0657029,6.347846663,0.00149656
2022-01-09,54.36,63.73,82.74,38.86,88.14,29.36,5.91,1.5,9.43,1.77,21.44,98890.23175,286.3151342,6.046141838,5.23E-05
2022-01-10,121.59,226.59,136.99,58.95,146.49,21.85,16.21,2.23,12.98,3.73,22.28,99156.599,285.1687904,4.418710092,2.76E-07
2022-01-11,165.16,323.12,125.41,62.37,135.41,20.73,10.25,2.81,11.58,4.32,24.65,99091.46629,284.7965658,5.069788379,0
2022-01-12,161.36,386.92,134.48,67.79,151.17,22.48,14.27,2.41,14.19,3.82,22.48,99084.90246,285.8672888,3.353830613,8.03E-07
2022-01-13,283.14,552.75,196.36,85.95,211.81,29.76,15.44,2.46,18.14,5.91,43.26,99093.67746,285.4473075,2.139475453,3.84E-06
2022-01-14,239.45,445.49,103.37,57.97,115.1,32.97,15.66,2.46,9.82,4.3,22.28,99184.04288,285.0974263,3.183786492,4.87E-06
2022-01-15,206.32,356,80.42,47.43,90.8,27.28,13.76,2.23,8.5,3.34,16.48,99338.803,283.6482133,3.156499992,3.73E-07
2022-01-16,205.72,386.6,67.91,53.29,83.72,30.35,11.74,2.39,11.04,3.1,16.11,99410.18221,284.0411458,2.757791216,3.62E-06
2022-01-17,254.13,420.81,61.33,62.9,83.45,36.89,12.83,1.73,14.19,3.51,22.17,99439.66629,283.2885613,2.604009379,1.05E-06
2022-01-18,301.47,652.56,124.43,62.82,134.88,34.89,13.67,2.95,7.14,0,0,99196.61375,283.4983421,3.833487992,0
2022-01-19,310.94,621.62,90.22,73.4,112.61,32.45,19.85,1.2,8.39,1.94,26.85,98846.45662,285.3031525,2.972895354,3.33E-05
2022-01-20,288.58,511.42,59.89,50.79,75.83,37.62,19.83,2.08,9.93,4.66,39.26,98519.04646,285.4521813,3.597691308,1.63E-05
2022-01-21,252.48,483.34,79.3,64.85,99.12,38.73,27.52,1.24,18.1,5.38,48.62,98480.69808,285.7835446,4.516604188,0.000123482
2022-01-22,151.22,230.61,28.24,49.46,49.33,37.24,13.89,0.92,10.79,2.9,26.9,98064.76329,286.1984979,9.149469629,0.000781705
2022-01-23,170.85,244.01,112.07,44.7,115.15,31.06,15.67,1.46,8.93,3.66,32.58,98424.42388,285.6868913,4.040838892,5.91E-05
2022-01-24,239.75,465.86,182.12,64.96,183,29.72,20.23,0.97,7.58,6.06,48.27,98783.64217,285.0509425,3.491050063,1.07E-05
2022-01-25,243.59,528.75,181.85,54.54,189.3,32.66,18.92,2.35,5.69,5.08,26.56,98839.08558,284.0151971,4.082658963,4.89E-06
2022-01-26,238.82,482.21,172.06,52.33,171.39,30.75,19.39,1.93,7.75,5.41,31.14,98950.94979,284.7495625,4.861526533,4.14E-06
2022-01-27,223.67,585.84,202.16,75.78,208.03,30.7,17.82,2.11,8.77,5.41,28.87,99051.77063,285.2308654,5.895838113,0
2022-01-28,173.86,507.06,137.93,85.98,155.92,23.91,20.92,1.9,13.15,3.72,23.99,99047.81175,285.7733225,5.579278783,0
2022-01-29,222.21,583.3,218.93,95.09,236.01,29.44,20.07,1.73,9.48,5.27,36.85,98993.77208,286.5515133,4.638989988,0
